telenode -216.000000 8.000000 -83.875000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000
telenode 24.000000 -72.000000 -83.875000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000
telenode -160.000000 -280.000000 -83.875000 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000
reactor 627.980530 275.891663 -41.864647 0.000000 120.000000 0.000000 0.000000 0.090536 0.995893 30.000000 120.000000 1.000000
arm 24.000000 -160.000000 -74.875000 0.000000 90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 90.000000 0.000000
medistat 24.000000 -240.000000 -80.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000
repeater -1485.640869 -2910.402344 263.125000 0.000000 -160.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -160.000000 1.000000
medistat -904.855408 -3761.442383 255.125000 0.000000 -82.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -82.000000 1.000000
dcc -650.192932 -3880.566162 261.125000 0.000000 60.000000 0.000000 0.000000 0.000000 1.000000 30.000000 60.000000 1.000000
dcc -648.201965 -3964.843018 261.125000 0.000000 41.000000 0.000000 0.000000 0.000000 1.000000 30.000000 41.000000 1.000000
medistat -904.928467 -3681.087158 255.125000 0.000000 -73.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -73.000000 1.000000
overmind 541.050171 -1833.806030 -40.484280 0.000000 -90.000000 0.000000 0.098287 0.000000 0.995158 30.000000 -90.000000 1.000000
eggpod -1790.319458 -1091.626587 808.875000 0.000000 -179.000000 180.000000 0.000000 0.000000 -1.000000 30.000000 -179.000000 0.000000
eggpod -1779.230225 -959.366150 808.875000 0.000000 -177.000000 180.000000 0.000000 0.000000 -1.000000 30.000000 -177.000000 0.000000
eggpod 92.079330 352.284485 279.125000 0.000000 88.000000 0.000000 0.000000 0.000000 1.000000 30.000000 88.000000 1.000000
eggpod -75.847252 325.335846 279.125000 0.000000 91.000000 0.000000 0.000000 0.000000 1.000000 30.000000 91.000000 1.000000
eggpod -1431.597534 -1630.916138 527.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -90.000000 1.000000
eggpod -1526.805542 -1978.931519 263.125000 0.000000 103.000000 0.000000 0.000000 0.000000 1.000000 30.000000 103.000000 1.000000
eggpod -1591.647217 -1813.471924 343.125000 0.000000 -165.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -165.000000 1.000000
repeater -1202.950195 -1612.934326 527.125000 0.000000 8.000000 0.000000 0.000000 0.000000 1.000000 30.000000 8.000000 1.000000
eggpod -1333.009155 -1903.349121 383.125000 0.000000 114.000000 0.000000 0.000000 0.000000 1.000000 30.000000 114.000000 1.000000
arm -1230.639893 -1556.310669 525.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -90.000000 1.000000
medistat -1222.949341 -1673.767822 519.125000 0.000000 2.000000 0.000000 0.000000 0.000000 1.000000 30.000000 2.000000 1.000000
medistat -1224.593140 -1481.254639 519.125000 0.000000 -1.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -1.000000 1.000000
medistat -1295.703491 -1479.875732 519.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 1.000000
medistat -1255.602783 -1409.500855 519.125000 0.000000 12.000000 0.000000 0.000000 0.000000 1.000000 30.000000 12.000000 1.000000
arm -960.398010 -1216.615601 261.125000 0.000000 -4.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -4.000000 1.000000
repeater -707.407410 -1442.039551 43.125000 0.000000 171.000000 0.000000 0.000000 0.000000 1.000000 30.000000 171.000000 1.000000
arm -693.973022 -1422.389893 -50.875000 0.000000 88.000000 0.000000 0.000000 0.000000 1.000000 30.000000 88.000000 1.000000
arm -715.507996 -899.091003 509.125000 0.000000 146.000000 0.000000 0.000000 0.000000 1.000000 30.000000 146.000000 1.000000
dcc -639.641296 -925.447083 509.125000 0.000000 82.000000 0.000000 0.000000 0.000000 1.000000 30.000000 82.000000 1.000000
eggpod -785.082764 -1128.850586 431.125000 0.000000 -87.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -87.000000 1.000000
dcc -569.220825 -924.437256 509.125000 0.000000 87.000000 0.000000 0.000000 0.000000 1.000000 30.000000 87.000000 1.000000
medistat -764.198669 -1044.951050 503.125000 0.000000 167.000000 0.000000 0.000000 0.000000 1.000000 30.000000 167.000000 1.000000
medistat -657.993835 -1499.136230 -56.875000 0.000000 167.000000 0.000000 0.000000 0.000000 1.000000 30.000000 167.000000 1.000000
medistat -870.672668 -1067.840210 255.125000 0.000000 -6.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -6.000000 1.000000
medistat -587.386963 -1460.845703 -56.875004 0.000000 97.000000 0.000000 0.000000 0.000000 1.000000 30.000000 97.000000 1.000000
medistat -943.341309 -1063.887329 255.125000 0.000000 -10.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -10.000000 1.000000
medistat -875.679504 -1138.994995 255.125000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 30.000000 1.000000 1.000000
medistat -947.718933 -1138.257813 255.125000 0.000000 3.000000 0.000000 0.000000 0.000000 1.000000 30.000000 3.000000 1.000000
medistat -580.333008 -1532.696533 -56.875008 0.000000 100.000000 0.000000 0.000000 0.000000 1.000000 30.000000 100.000000 1.000000
