arm -490.411804 -207.085770 109.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -90.000000 1.000000
barricade -2031.207886 -2688.232910 -176.875061 0.000000 -93.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -93.000000 1.000000
acid_tube -1984.000000 -2304.000000 -176.875061 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000
eggpod -2208.000000 -2272.000000 -176.875061 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000
acid_tube -2336.000000 -2352.000000 -176.875061 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000
eggpod -2464.000000 -2272.000000 -176.875061 0.000000 180.000000 0.000000 0.000000 0.000000 1.000000 30.000000 180.000000 0.000000
reactor -327.591187 -523.370056 111.124969 0.000000 -92.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -92.000000 1.000000
tesla -902.892578 -22.493004 136.125000 0.000000 88.000000 0.000000 0.000000 0.000000 1.000000 30.000000 88.000000 1.000000
medistat -414.871368 -199.155991 103.125000 0.000000 -134.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -134.000000 1.000000
telenode -312.777008 -92.704994 100.124969 0.000000 -86.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -86.000000 1.000000
arm 207.223877 -2945.327637 -146.875000 0.000000 87.000000 0.000000 0.000000 0.000000 1.000000 30.000000 87.000000 1.000000
repeater 1954.232178 -1353.259888 23.125000 0.000000 137.000000 0.000000 0.000000 0.000000 1.000000 30.000000 137.000000 1.000000
arm 1814.624146 -1345.336548 13.125000 0.000000 -90.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -90.000000 1.000000
medistat 308.209137 -3025.586182 -152.875061 0.000000 -131.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -131.000000 1.000000
telenode -464.386780 -41.523834 100.124969 0.000000 15.000000 0.000000 0.000000 0.000000 1.000000 30.000000 15.000000 1.000000
barricade -2181.722900 -2478.920898 -176.875061 0.000000 106.000000 0.000000 0.000000 0.000000 1.000000 30.000000 106.000000 1.000000
barricade -2104.952148 -2431.222900 -176.875061 0.000000 120.000000 0.000000 0.000000 0.000000 1.000000 30.000000 120.000000 1.000000
acid_tube -2123.151611 -2354.413818 -176.875061 0.000000 146.000000 0.000000 0.000000 0.000000 1.000000 30.000000 146.000000 1.000000
acid_tube -1984.537842 -2377.524902 -112.875000 0.000000 56.000000 0.000000 0.000000 0.000000 1.000000 30.000000 56.000000 1.000000
eggpod -2318.019531 -2918.631836 -176.875061 0.000000 30.000000 0.000000 0.000000 0.000000 1.000000 30.000000 30.000000 1.000000
acid_tube -2527.201904 -2735.218262 -112.875000 0.000000 -152.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -152.000000 1.000000
acid_tube -2332.758789 -2489.507568 -112.875000 0.000000 55.000000 0.000000 0.000000 0.000000 1.000000 30.000000 55.000000 1.000000
barricade -2480.463135 -2411.251221 -176.875061 0.000000 98.000000 0.000000 0.000000 0.000000 1.000000 30.000000 98.000000 1.000000
barricade -1794.704224 -2272.315430 -176.875061 0.000000 105.000000 0.000000 0.000000 0.000000 1.000000 30.000000 105.000000 1.000000
acid_tube -1893.393311 -2316.337646 -176.875061 0.000000 161.000000 0.000000 0.000000 0.000000 1.000000 30.000000 161.000000 1.000000
acid_tube -1666.250732 -2240.486084 -176.875061 0.000000 122.000000 0.000000 0.000000 0.000000 1.000000 30.000000 122.000000 1.000000
eggpod -1451.274780 -2582.217041 -104.875000 0.000000 13.000000 0.000000 0.000000 0.000000 1.000000 30.000000 13.000000 1.000000
acid_tube -1435.937500 -2351.334229 -104.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 1.000000
eggpod -2149.682373 -3113.944092 -176.875061 0.000000 -103.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -103.000000 1.000000
acid_tube -2086.872803 -3089.723633 -112.875000 0.000000 -97.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -97.000000 1.000000
acid_tube -1755.103760 -2874.362549 -112.875000 0.000000 86.000000 0.000000 0.000000 0.000000 1.000000 30.000000 86.000000 1.000000
acid_tube -1844.990723 -2874.427246 -176.875061 0.000000 88.000000 0.000000 0.000000 0.000000 1.000000 30.000000 88.000000 1.000000
eggpod -1695.815918 -1112.093018 208.875061 0.000000 0.000000 -179.000000 0.000000 0.000000 -1.000000 30.000000 0.000000 0.000000
hive -1720.951660 -1092.125000 37.328270 0.000000 24.000000 105.000000 0.000000 -1.000000 0.000000 30.000000 24.000000 0.000000
barricade -1797.780884 -1112.422119 25.754629 0.000000 -2.000000 0.000000 0.000000 -0.707107 0.707107 30.000000 -2.000000 1.000000
trapper -1690.094727 -822.104248 208.875061 0.000000 44.000000 -179.000000 0.000000 0.000000 -1.000000 30.000000 44.000000 0.000000
barricade -1680.106689 -797.494751 15.125000 0.000000 -5.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -5.000000 1.000000
trapper -1684.914429 -964.595764 162.101425 0.000000 17.000000 -101.000000 0.000000 0.970142 -0.242536 30.000000 17.000000 -0.242536
trapper -1684.718994 -651.520691 125.343941 0.000000 0.000000 179.000000 0.000000 -0.707107 -0.707107 30.000000 0.000000 0.000000
trapper -1738.045044 -960.875000 39.124908 0.000000 17.000000 -73.000000 0.000000 1.000000 0.000000 30.000000 17.000000 0.000000
trapper -1936.875000 -798.994751 22.185738 0.000000 82.000000 109.000000 1.000000 0.000000 0.000000 30.000000 82.000000 0.000000
barricade -1765.638428 -739.235596 15.125000 0.000000 19.000000 0.000000 0.000000 0.000000 1.000000 30.000000 19.000000 1.000000
barricade -1757.516846 -838.876648 15.125000 0.000000 -3.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -3.000000 1.000000
