acid_tube 928.000000 240.000000 207.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000
telenode 1066.659912 -854.120728 -219.875000 0.000000 -174.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -174.000000 1.000000
booster 2116.170410 -663.293823 554.470581 0.000000 -89.000000 0.000000 0.000000 0.707107 0.707107 30.000000 -89.000000 1.000000
telenode 1226.114380 -855.401733 -219.875000 0.000000 -130.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -130.000000 1.000000
trapper -213.853958 238.599823 279.677185 0.000000 -41.000000 180.000000 -0.707107 0.000000 -0.707107 30.000000 -41.000000 0.000000
hive 433.877625 -170.716339 -203.875000 0.000000 105.000000 0.000000 0.000000 0.000000 1.000000 30.000000 105.000000 1.000000
hive 541.690369 -393.977631 -155.875000 0.000000 -35.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -35.000000 1.000000
telenode 1256.136963 -756.578003 -231.875000 0.000000 -176.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -176.000000 1.000000
telenode 1276.473877 -554.816345 -219.875000 0.000000 169.000000 0.000000 0.000000 0.000000 1.000000 30.000000 169.000000 1.000000
acid_tube -358.101318 300.920013 223.125000 0.000000 7.000000 0.000000 0.000000 0.000000 1.000000 30.000000 7.000000 1.000000
booster 1024.982300 -960.883240 73.125000 0.000000 -86.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -86.000000 1.000000
acid_tube 203.875000 78.899475 364.668823 0.000000 42.000000 -44.000000 -1.000000 0.000000 0.000000 30.000000 42.000000 0.000000
booster 497.453705 644.520386 9.125000 0.000000 176.000000 0.000000 0.000000 0.000000 1.000000 30.000000 176.000000 1.000000
acid_tube 1136.000000 0.000000 258.156250 0.000000 0.000000 0.000000 -0.600000 0.000000 0.800000 30.000000 0.000000 0.000000
overmind 2719.168457 -2155.128662 -209.318909 0.000000 8.000000 0.000000 0.022704 -0.054592 0.998251 30.000000 8.000000 1.000000
acid_tube 1480.000000 -96.000000 303.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 0.000000
booster 196.882675 -1.298000 169.125000 0.000000 -22.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -22.000000 1.000000
acid_tube 247.539978 246.985260 172.191284 0.000000 -25.000000 0.000000 0.000000 0.707107 0.707106 30.000000 -25.000000 1.000000
eggpod -211.385864 85.277214 277.209076 0.000000 176.000000 -176.000000 -0.707107 0.000000 -0.707107 30.000000 176.000000 0.000000
eggpod -211.595581 409.788086 277.418793 0.000000 -179.000000 179.000000 -0.707107 0.000000 -0.707107 30.000000 -179.000000 0.000000
trapper -272.064606 254.144211 272.875000 0.000000 -20.000000 180.000000 0.000000 0.000000 -1.000000 30.000000 -20.000000 0.000000
eggpod -548.967285 527.244873 15.125000 0.000000 89.000000 0.000000 0.000000 0.000000 1.000000 30.000000 89.000000 1.000000
eggpod 2118.604004 -581.269958 584.906982 0.000000 176.000000 0.000000 0.000000 -0.707107 0.707107 30.000000 176.000000 1.000000
booster 1050.736450 -2657.159912 -214.875000 0.000000 -134.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -134.000000 1.000000
barricade -204.263382 254.973740 15.125000 0.000000 6.000000 0.000000 0.000000 0.000000 1.000000 30.000000 6.000000 1.000000
hive -227.559433 297.029175 283.382660 0.000000 129.000000 -128.000000 -0.707107 0.000000 -0.707107 30.000000 129.000000 0.000000
acid_tube -224.136215 161.748596 160.875000 0.000000 -8.000000 180.000000 0.000000 0.000000 -1.000000 30.000000 -8.000000 -0.000000
hive 1875.076904 -2103.224365 -147.875000 0.000000 157.000000 0.000000 0.000000 -0.000000 1.000000 30.000000 157.000000 1.000000
hive -229.099625 194.565002 284.922852 0.000000 -135.000000 133.000000 -0.707107 0.000000 -0.707107 30.000000 -135.000000 0.000000
hive -349.226562 -55.126949 85.466591 0.000000 7.000000 -93.000000 0.000000 0.894427 -0.447214 30.000000 7.000000 0.000000
acid_tube -222.267746 357.275574 160.875000 0.000000 24.000000 180.000000 0.000000 0.000000 -1.000000 30.000000 24.000000 0.000000
eggpod 131.421799 -16.760433 496.875000 0.000000 -41.000000 180.000000 0.000000 0.000000 -1.000000 30.000000 -41.000000 -0.000000
repeater 622.053345 -2162.081543 -207.684189 0.000000 -1.000000 0.000000 -0.022622 -0.093339 0.995377 30.000000 -1.000000 1.000000
acid_tube -554.253357 372.792542 15.125000 0.000000 87.000000 0.000000 0.000000 0.000000 1.000000 30.000000 87.000000 1.000000
acid_tube -384.129272 379.106781 15.125000 0.000000 -2.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -2.000000 1.000000
reactor 993.243591 -703.539307 -208.875000 0.000000 177.000000 0.000000 0.000000 0.000000 1.000000 30.000000 177.000000 1.000000
repeater 1584.402710 121.705444 405.126892 0.000000 -15.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -15.000000 1.000000
trapper -237.249817 560.875000 95.182426 0.000000 -112.000000 -28.000000 0.000000 -1.000000 0.000000 30.000000 -112.000000 -0.447214
eggpod 167.584335 133.758087 496.875000 0.000000 47.000000 180.000000 0.000000 0.000000 -1.000000 30.000000 47.000000 -0.000000
hive -356.264679 558.198975 103.322586 0.000000 -32.000000 130.000000 0.000000 -0.894427 -0.447214 30.000000 -32.000000 -0.447214
tesla 790.241211 -664.458984 -183.875000 0.000000 121.000000 0.000000 0.000000 0.000000 1.000000 30.000000 121.000000 1.000000
eggpod 1248.356689 -2669.379639 -111.125000 0.000000 -4.000000 180.000000 0.000000 0.000000 -1.000000 30.000000 -4.000000 0.000000
tesla 792.149597 -744.488403 -183.875000 0.000000 -146.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -146.000000 1.000000
acid_tube 1142.355591 -1834.130859 -65.045700 0.000000 -15.000000 88.000000 0.000000 -0.707107 -0.707107 30.000000 -15.000000 0.000000
trapper 2456.875000 -1306.806396 -126.395889 0.000000 -98.000000 96.000000 -1.000000 0.000000 0.000000 30.000000 -98.000000 0.000000
eggpod 1370.495117 -984.810303 656.875000 0.000000 6.000000 180.000000 0.000000 0.000000 -1.000000 30.000000 6.000000 0.000000
acid_tube -511.712036 133.631836 15.125000 0.000000 -88.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -88.000000 1.000000
acid_tube -352.542328 145.269775 15.125000 0.000000 -84.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -84.000000 1.000000
tesla 1513.237061 -807.174316 -183.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 1.000000
trapper 1588.435425 -959.125000 98.970024 0.000000 -161.000000 -104.000000 0.000000 -1.000000 0.000000 30.000000 -161.000000 0.000000
repeater -720.106262 259.099426 15.343117 0.000000 32.000000 0.000000 -0.022622 -0.093339 0.995377 30.000000 32.000000 1.000000
barricade -327.314148 354.590912 15.125000 0.000000 159.000000 0.000000 0.000000 0.000000 1.000000 30.000000 159.000000 1.000000
arm 1337.611694 -674.310181 -222.875000 0.000000 -88.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -88.000000 1.000000
barricade -295.475891 166.811493 15.125000 0.000000 -148.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -148.000000 1.000000
tesla 1513.451416 -603.561890 -183.875000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 30.000000 0.000000 1.000000
trapper 624.875000 233.404816 -207.831085 0.000000 -87.000000 92.000000 -1.000000 0.000000 0.000000 30.000000 -87.000000 0.000000
telenode 1084.523682 -555.025513 -219.875000 0.000000 179.000000 0.000000 0.000000 0.000000 1.000000 30.000000 179.000000 1.000000
acid_tube 2255.791504 -715.875000 655.905334 0.000000 -163.000000 42.000000 0.000000 1.000000 0.000000 30.000000 -163.000000 0.707107
telenode 1173.950195 -656.808899 -231.875000 0.000000 -110.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -110.000000 1.000000
trapper 143.125000 228.805038 -202.140106 0.000000 -108.000000 -107.000000 1.000000 0.000000 0.000000 30.000000 -108.000000 0.000000
repeater 900.496338 559.575745 661.125000 0.000000 -153.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -153.000000 1.000000
booster 1348.851074 -957.925720 353.125000 0.000000 -82.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -82.000000 1.000000
acid_tube 1668.836670 -580.271729 689.094788 0.000000 172.000000 -134.000000 0.000000 -0.707109 -0.707105 30.000000 172.000000 -0.707105
mgturret 1187.129395 -748.663940 -151.875000 0.000000 -103.000000 0.000000 0.000000 0.000000 1.000000 -6.127697 179.200287 1.000000
acid_tube 1830.205933 -564.125000 645.390686 0.000000 20.000000 42.000000 0.000000 -1.000000 0.000000 30.000000 20.000000 0.707107
mgturret 1372.636597 -859.945312 -203.875000 0.000000 12.000000 0.000000 0.000000 0.000000 1.000000 -2.054004 168.983185 1.000000
hive 2583.450439 -2177.267334 -203.408951 0.000000 88.000000 0.000000 0.022638 0.093317 0.995379 30.000000 88.000000 1.000000
mgturret 1405.945801 -545.748413 -203.875000 0.000000 -10.000000 0.000000 0.000000 0.000000 1.000000 -1.488331 217.750641 1.000000
repeater 2721.561035 -641.300781 657.125000 0.000000 -177.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -177.000000 1.000000
mgturret 1749.779053 -774.202332 -203.875000 0.000000 -24.000000 0.000000 0.000000 0.000000 1.000000 -7.555258 145.291840 1.000000
